953fe2ae-f932-4f3d-b34d-b5d1f950fa25,virtual-machines-linux,标准,A 系列,A1
9420a7cb-52b6-4450-8805-6e1775721111,virtual-machines-linux,标准,F 系列,F1
cde95cc6-ef30-4b41-96e0-90def531e381,,,,
fd90cfda-a664-48f9-a4e8-1064566faea9,virtual-machines-linux,标准,Dv2 系列,D13 v2
9c7985a2-b936-41ce-84eb-3b156ecf0100,virtual-machines-linux,标准,Dv2 系列,D11 v2
cc6389e3-71bb-4c49-ba9a-ff54199ea600,,,,
8a34cc60-5210-4aa5-b50e-e38f6d5d7af1,virtual-machines-windows,标准,Dv2 系列,D15 v2
5933e7cb-40ef-40d7-b835-924fb7b9f114,virtual-machines-windows,标准,Dv2 系列,D15 v2
378ae26e-4328-424a-a19b-d7f9cf39610e,virtual-machines-windows,标准,A 系列,A0
b91d1bf5-26bd-405c-abcb-639780bf1b0f,virtual-machines-windows,标准,Dv2 系列,D11 v2
0ce1a04a-27bd-45f8-9def-affe0231b7ee,virtual-machines-linux,标准,D 系列,D14
5745cdaf-9afb-4771-ab1e-ac407b7c9777,virtual-machines-windows,标准,Dv2 系列,D14 v2
80ab921a-b92c-4d26-ac96-944bb3c932a3,virtual-machines-windows,标准,A 系列,A7
bda9aae0-a721-4e5e-879d-c52beb0cfd52,virtual-machines-linux,标准,Dv2 系列,D12 v2
4d56d61f-ea3c-4f8e-a7cd-92e547efd4b0,,,,
a3be2846-7569-4352-95d9-38c7a14bed05,virtual-machines-windows,标准,A 系列,A5
bd7cbe16-51d8-4a11-81e6-aa2960683d33,,,,
8af30efd-d700-4bda-aa15-605683060c83,,,,
876d852a-fc2e-45f5-8c18-31a2158b6555,,,,
739bd0c7-f91d-4770-89d3-2d32ecc27573,,,,
33287f2a-0956-486c-b582-7a52b7c958b1,,,,
e35b8f7f-eaa2-42b1-be4b-e54f41ddfb14,,,,
254cf0a1-1016-4f1d-81a5-2ec1551c6138,,,,
cd5ce06c-9ea1-4057-9ead-ca3e1074ada3,virtual-machines-windows,标准,A 系列,A3
a6f4e40d-4dc4-4415-a93c-9dfcf913f7ed,virtual-machines-windows,标准,A 系列,A5
9f3f7e8c-f456-4832-b83b-d67d9f3f8bb2,,,,
237deb5e-619a-45b6-af87-1a12990dccb1,,,,
09204cf8-756a-4a41-baee-44b97084a0fd,,,,
4ef99f5c-eac5-4de2-8002-33b1bd67594d,virtual-machines-windows,标准, ,D4 v2
967317b3-e56a-43e8-a6c0-94e9cc3132fc,virtual-machines-linux,基本,default,A0
171e55bc-69b4-4321-9bc4-badf6be18d12,,,,
196c25b8-32a8-4de5-934f-b9596864d163,virtual-machines-linux,标准,Dv2 系列,D15 v2
e7a51614-24d9-4055-aa91-bdea950b3f01,virtual-machines-windows,标准, ,D2 v2
62c64b6c-4033-4e20-ab33-9e81271ac12a,virtual-machines-windows,标准,D 系列,D1
72cb2719-ced3-4a98-b4e9-51d8b0869fb8,virtual-machines-linux,基本,default,A3
de80c255-9190-4d95-8543-a0e7c09c7863,virtual-machines-windows,基本,default,A3
88e0794e-588c-4cdf-9603-ae69bfaffc8e,virtual-machines-windows,标准,D 系列,D3
4cfb867b-2167-49dd-b89a-024719061a09,virtual-machines-windows,标准,F 系列,F1
