27fda617-6c9c-46f6-aa20-04cb4c172e45	storage-general-purpose-table	GRS	表	default
66e8e541-b48d-4c60-b99a-8df6249bb82c	storage-general-purpose-file	GRS	Azure file/文件	default
daec6c53-0399-4985-a370-1f7f2c361492				
c069fd89-c3ce-4caa-b018-0bc26dd0a6a9	premium-storage	P10	default	default
783a4bf8-d1f8-4097-b593-5d69d8ad37e8	storage-general-purpose-table	GRS	表	default
4035ac14-a53f-4539-bef4-7b0b4b7f553a				
8873f8cb-95a1-49c4-ab72-b4936448d9ee				
1bac8c6e-3f6d-4514-9d57-022478c5a5da	storage-general-purpose-block-blob	RA-GRS	块 blob	default
553a2dd6-f3e0-46cf-bf49-d8f4da663212	storage-general-purpose-block-blob	GRS	块 blob	default
9ad17ce8-836c-4c58-99d0-f0b599aea449	storage-cold-hot-block-blob	RA-GRS	块 blob（冷）	default
6baa7311-8e65-4820-ace1-6c51588d8e86				
1571549f-953a-4e7d-9ff1-ef5de63be9d3	storage-cold-hot-block-blob	LRS	块 blob（冷）	default
54929499-594e-464d-ae7a-620f1460c1bf	storage-general-purpose-table	GRS	表	default
e2f73349-0c42-46de-a33a-bb4547ac4f04				
86fbf081-4a0f-4992-9336-6159391c28c0	storage-general-purpose-queues	LRS	队列	default
af8fb567-03c7-40c2-a169-d59256341eff	storage-cold-hot-block-blob	LRS	块 blob（热）	default
98e03c88-c387-4aee-83f1-1af9679533c4	storage-general-purpose-file	GRS	Azure file/文件	default
bd69546d-19b0-4776-865f-8753b800883b	storage-general-purpose-table	LRS	表	default
d0b97e12-383c-42a5-8250-8ba7b82815c3	storage-cold-hot-block-blob	 GRS	块 blob（冷）	default
4225a259-3557-464c-a76c-6f3e0672735a	storage-cold-hot-block-blob	LRS	块 blob（热）	default
4d97520d-90d9-48fa-93d7-ebf44b3c9924	storage-cold-hot-block-blob	 GRS	块 blob（冷）	default
c61984c9-3733-4818-84a9-5dc881ef47c4	storage-cold-hot-block-blob	RA-GRS	块 blob（冷）	default
25f947e3-026c-4416-84cb-e8c366e7da8e				
1c833e7a-2490-4f89-ba38-b98637e848fa	storage-general-purpose-table	LRS	表	default
c90b8f68-2874-44d0-b237-bae9dc89c4a6				
66aacf77-57c2-4a1b-a3a4-064273d8aa58	premium-storage	P10	default	default
78f10ecd-833b-49d9-a405-778c5fb85b5e				
