de330655-17ee-423c-8dde-a1a7ecbd7ee5				
345ad7b8-47cf-4fbc-9817-7863abd2af4c	sql-database-basic-standard-and-premium	高级	default	P6	31
81081980-07ad-4f03-a8f6-351cabe34d39	sql-database-basic-standard-and-premium	标准	default	S2	31
911f7f64-6ce5-4154-886d-755fb62826c9				
c02d68cf-36b2-476b-8854-66fcf7c4a921	sql-data-warehouse	≤600	DWU	100	744
fa70198c-dfa3-40c3-835b-e2677dce2d91	sql-database-basic-standard-and-premium	标准	default	S1	31
b2cffe2c-fa49-41e5-bdf8-59f74b3cb770	sql-database-basic-standard-and-premium	高级	default	P1	31
e1712dd6-f8d8-49e6-8448-4467a70a8f7a	sql-database-basic-standard-and-premium	高级	default	P4	31
ea198b4e-440e-434f-8370-ec7d67ae60d2	sql-database-basic-standard-and-premium	标准	default	S3	31
473a1dd1-c687-4e65-b886-f3d7332f3aa0	sql-database-basic-standard-and-premium	高级	default	P1	31
c4721d3f-e7d3-4b5c-8f86-c5b533b8936b	sql-database-basic-standard-and-premium	高级	default	P2	31
309791ed-430a-4013-9b05-8e8854ec0e01	sql-database-basic-standard-and-premium	高级	default	P1	31
45778e44-99e9-4a44-96cf-a8f629094ec1	sql-database-basic-standard-and-premium	高级	default	P2	31
f74a2215-1f1c-413d-929f-34c8df56b17d	sql-database-basic-standard-and-premium	标准	default	S2	31
69736010-807b-43e6-b519-a413cb864ca6	sql-database-basic-standard-and-premium	标准	default	S1	31
7d879c93-49bb-47b5-9a5a-e978129e7ff8	sql-database-basic-standard-and-premium	高级	default	P6	31
4b14a253-cdca-47a2-be9e-d082116f5e2d	sql-database-basic-standard-and-premium	高级	default	P1	31
eb1a5a41-fddf-4744-b23f-ca4f905a3422	sql-database-basic-standard-and-premium	高级	default	P4	31
eae9321f-81e2-49be-8506-24a8334f735b	sql-database-basic-standard-and-premium	标准	default	S1	31
